dataset,dataset_label,sex,sub_key,sub_label,age_key,age_label,disclosure_min_n,n_initial,n_final,n_removed,issue_type,from_axis,to_axis,from_state,to_state,cell_n,n_minors,n_adults,pct_minors,contains_minors
all,All,All,F15,F15 (Other stimulants),18-25,18-25,5,2411,2346,65,flow,post1,post2,SUD2+_F0,SUD0_F1,6,0,6,0,FALSE
all,All,All,F15,F15 (Other stimulants),18-25,18-25,5,2411,2346,65,flow,post1,post2,SUD2+_F0,SUD1_F1,7,0,7,0,FALSE
all,All,All,F15,F15 (Other stimulants),18-25,18-25,5,2411,2346,65,flow,post1,post2,SUD2+_F0,SUD2+_F2+,7,0,7,0,FALSE
all,All,All,F15,F15 (Other stimulants),18-25,18-25,5,2411,2346,65,flow,post1,post2,SUD2+_F1,SUD0_F1,8,0,8,0,FALSE
all,All,All,F15,F15 (Other stimulants),18-25,18-25,5,2411,2346,65,flow,post1,post2,SUD2+_F1,SUD1_F2+,5,0,5,0,FALSE
all,All,All,F15,F15 (Other stimulants),18-25,18-25,5,2411,2346,65,flow,post1,post2,SUD2+_F1,SUD2+_F1,7,0,7,0,FALSE
all,All,All,F15,F15 (Other stimulants),18-25,18-25,5,2411,2346,65,flow,post1,post2,SUD2+_F2+,SUD1_F0,8,0,8,0,FALSE
all,All,All,F15,F15 (Other stimulants),18-25,18-25,5,2411,2346,65,flow,post1,post2,SUD2+_F2+,SUD1_F1,6,0,6,0,FALSE
all,All,All,F15,F15 (Other stimulants),18-25,18-25,5,2411,2346,65,flow,post1,post2,SUD2+_F2+,SUD2+_F1,5,0,5,0,FALSE
all,All,All,F17,F17 (Tobacco),all,All ages,5,3492,3400,92,stratum,NA,post1,NA,SUD2+_F0,7,1,6,14.3,TRUE
all,All,All,F17,F17 (Tobacco),all,All ages,5,3492,3400,92,flow,index,post1,SUD1_F0,SUD2+_F0,7,1,6,14.3,TRUE
all,All,All,F17,F17 (Tobacco),all,All ages,5,3492,3400,92,flow,post1,post2,No visit,SUD1_F1,5,1,4,20,TRUE
all,All,All,F17,F17 (Tobacco),all,All ages,5,3492,3400,92,flow,post1,post2,SUD0_F1,SUD1_F2+,7,1,6,14.3,TRUE
all,All,All,F17,F17 (Tobacco),all,All ages,5,3492,3400,92,flow,post1,post2,SUD1_F0,SUD0_F2+,9,1,8,11.1,TRUE
all,All,All,F17,F17 (Tobacco),all,All ages,5,3492,3400,92,flow,post1,post2,SUD1_F0,SUD1_F2+,5,1,4,20,TRUE
all,All,All,F17,F17 (Tobacco),all,All ages,5,3492,3400,92,flow,post1,post2,SUD1_F1,SUD1_F1,5,0,5,0,FALSE
all,All,All,F17,F17 (Tobacco),all,All ages,5,3492,3400,92,flow,post1,post2,SUD1_F2+,SUD1_F2+,7,1,6,14.3,TRUE
all,All,All,F17,F17 (Tobacco),all,All ages,5,3492,3400,92,flow,post1,post2,SUD2+_F0,No visit,7,1,6,14.3,TRUE
all,All,All,F17,F17 (Tobacco),18-25,18-25,5,3110,3022,88,stratum,NA,index,NA,SUD2+_F0,8,0,8,0,FALSE
all,All,All,F17,F17 (Tobacco),18-25,18-25,5,3110,3022,88,stratum,NA,post1,NA,SUD2+_F0,6,0,6,0,FALSE
all,All,All,F17,F17 (Tobacco),18-25,18-25,5,3110,3022,88,flow,pre,index,No visit,SUD2+_F0,8,0,8,0,FALSE
all,All,All,F17,F17 (Tobacco),18-25,18-25,5,3110,3022,88,flow,index,post1,SUD1_F0,SUD2+_F0,6,0,6,0,FALSE
all,All,All,F17,F17 (Tobacco),18-25,18-25,5,3110,3022,88,flow,index,post1,SUD1_F1,SUD1_F0,9,0,9,0,FALSE
all,All,All,F17,F17 (Tobacco),18-25,18-25,5,3110,3022,88,flow,index,post1,SUD2+_F0,No visit,8,0,8,0,FALSE
all,All,All,F17,F17 (Tobacco),18-25,18-25,5,3110,3022,88,flow,post1,post2,SUD0_F1,SUD1_F2+,6,0,6,0,FALSE
all,All,All,F17,F17 (Tobacco),18-25,18-25,5,3110,3022,88,flow,post1,post2,SUD0_F2+,SUD1_F2+,8,0,8,0,FALSE
all,All,All,F17,F17 (Tobacco),18-25,18-25,5,3110,3022,88,flow,post1,post2,SUD1_F0,SUD0_F2+,8,0,8,0,FALSE
all,All,All,F17,F17 (Tobacco),18-25,18-25,5,3110,3022,88,flow,post1,post2,SUD1_F1,SUD1_F1,5,0,5,0,FALSE
all,All,All,F17,F17 (Tobacco),18-25,18-25,5,3110,3022,88,flow,post1,post2,SUD1_F2+,SUD1_F2+,6,0,6,0,FALSE
all,All,All,F17,F17 (Tobacco),18-25,18-25,5,3110,3022,88,flow,post1,post2,SUD2+_F0,No visit,6,0,6,0,FALSE
all,All,All,F19,F19 (Multiple drugs),all,All ages,5,18773,18764,9,flow,index,post1,SUD2+_F1,SUD2+_F0,6,1,5,16.7,TRUE
all,All,All,F19,F19 (Multiple drugs),all,All ages,5,18773,18764,9,flow,index,post1,SUD2+_F2+,SUD0_F1,8,2,6,25,TRUE
all,All,All,F19,F19 (Multiple drugs),all,All ages,5,18773,18764,9,flow,post1,post2,SUD2+_F0,SUD0_F2+,9,1,8,11.1,TRUE
all,All,All,F19,F19 (Multiple drugs),18-25,18-25,5,16152,16144,8,flow,index,post1,SUD2+_F1,SUD2+_F0,5,0,5,0,FALSE
all,All,All,F19,F19 (Multiple drugs),18-25,18-25,5,16152,16144,8,flow,index,post1,SUD2+_F2+,SUD0_F1,6,0,6,0,FALSE
all,All,All,F19,F19 (Multiple drugs),18-25,18-25,5,16152,16144,8,flow,index,post1,SUD2+_F2+,SUD1_F1,9,0,9,0,FALSE
all,All,All,F19,F19 (Multiple drugs),18-25,18-25,5,16152,16144,8,flow,post1,post2,SUD0_F2+,SUD1_F0,7,0,7,0,FALSE
all,All,All,F19,F19 (Multiple drugs),18-25,18-25,5,16152,16144,8,flow,post1,post2,SUD2+_F0,SUD0_F2+,8,0,8,0,FALSE
all,All,Female,all,All SUD,all,All ages,5,39034,39027,7,flow,index,post1,SUD1_F2+,SUD2+_F0,8,1,7,12.5,TRUE
all,All,Female,all,All SUD,all,All ages,5,39034,39027,7,flow,index,post1,SUD2+_F2+,SUD2+_F1,5,0,5,0,FALSE
all,All,Female,all,All SUD,all,All ages,5,39034,39027,7,flow,post1,post2,SUD0_F2+,SUD2+_F0,7,4,3,57.1,TRUE
all,All,Female,all,All SUD,18-25,18-25,5,27533,27524,9,flow,index,post1,SUD1_F2+,SUD2+_F0,7,0,7,0,FALSE
all,All,Female,all,All SUD,18-25,18-25,5,27533,27524,9,flow,index,post1,SUD2+_F2+,SUD0_F1,8,0,8,0,FALSE
all,All,Female,all,All SUD,18-25,18-25,5,27533,27524,9,flow,index,post1,SUD2+_F2+,SUD2+_F1,5,0,5,0,FALSE
all,All,Female,F10,F10 (Alcohol),all,All ages,5,19517,19500,17,flow,index,post1,SUD1_F2+,SUD2+_F1,8,0,8,0,FALSE
all,All,Female,F10,F10 (Alcohol),all,All ages,5,19517,19500,17,flow,index,post1,SUD2+_F1,SUD1_F0,9,1,8,11.1,TRUE
all,All,Female,F10,F10 (Alcohol),all,All ages,5,19517,19500,17,flow,index,post1,SUD2+_F2+,SUD0_F1,6,3,3,50,TRUE
all,All,Female,F10,F10 (Alcohol),all,All ages,5,19517,19500,17,flow,index,post1,SUD2+_F2+,SUD1_F1,5,2,3,40,TRUE
all,All,Female,F10,F10 (Alcohol),all,All ages,5,19517,19500,17,flow,index,post1,SUD2+_F2+,SUD1_F2+,9,3,6,33.3,TRUE
all,All,Female,F10,F10 (Alcohol),all,All ages,5,19517,19500,17,flow,post1,post2,SUD0_F2+,SUD2+_F1,6,1,5,16.7,TRUE
all,All,Female,F10,F10 (Alcohol),all,All ages,5,19517,19500,17,flow,post1,post2,SUD1_F1,SUD2+_F0,7,4,3,57.1,TRUE
all,All,Female,F10,F10 (Alcohol),all,All ages,5,19517,19500,17,flow,post1,post2,SUD2+_F0,SUD0_F2+,8,2,6,25,TRUE
all,All,Female,F10,F10 (Alcohol),all,All ages,5,19517,19500,17,flow,post1,post2,SUD2+_F0,SUD1_F2+,6,3,3,50,TRUE
all,All,Female,F10,F10 (Alcohol),all,All ages,5,19517,19500,17,flow,post1,post2,SUD2+_F0,SUD2+_F1,7,3,4,42.9,TRUE
all,All,Female,F10,F10 (Alcohol),all,All ages,5,19517,19500,17,flow,post1,post2,SUD2+_F0,SUD2+_F2+,7,1,6,14.3,TRUE
all,All,Female,F10,F10 (Alcohol),all,All ages,5,19517,19500,17,flow,post1,post2,SUD2+_F1,SUD2+_F0,7,2,5,28.6,TRUE
all,All,Female,F10,F10 (Alcohol),18-25,18-25,5,12704,12673,31,flow,pre,index,No visit,SUD2+_F2+,9,0,9,0,FALSE
all,All,Female,F10,F10 (Alcohol),18-25,18-25,5,12704,12673,31,flow,index,post1,SUD1_F2+,SUD2+_F1,8,0,8,0,FALSE
all,All,Female,F10,F10 (Alcohol),18-25,18-25,5,12704,12673,31,flow,index,post1,SUD2+_F1,SUD1_F0,8,0,8,0,FALSE
all,All,Female,F10,F10 (Alcohol),18-25,18-25,5,12704,12673,31,flow,index,post1,SUD2+_F2+,SUD1_F2+,6,0,6,0,FALSE
all,All,Female,F10,F10 (Alcohol),18-25,18-25,5,12704,12673,31,flow,post1,post2,SUD0_F1,SUD2+_F0,6,0,6,0,FALSE
all,All,Female,F10,F10 (Alcohol),18-25,18-25,5,12704,12673,31,flow,post1,post2,SUD0_F1,SUD2+_F2+,7,0,7,0,FALSE
all,All,Female,F10,F10 (Alcohol),18-25,18-25,5,12704,12673,31,flow,post1,post2,SUD0_F2+,SUD2+_F1,5,0,5,0,FALSE
all,All,Female,F10,F10 (Alcohol),18-25,18-25,5,12704,12673,31,flow,post1,post2,SUD1_F0,SUD2+_F2+,5,0,5,0,FALSE
all,All,Female,F10,F10 (Alcohol),18-25,18-25,5,12704,12673,31,flow,post1,post2,SUD1_F1,SUD2+_F2+,9,0,9,0,FALSE
all,All,Female,F10,F10 (Alcohol),18-25,18-25,5,12704,12673,31,flow,post1,post2,SUD2+_F0,SUD0_F1,8,0,8,0,FALSE
all,All,Female,F10,F10 (Alcohol),18-25,18-25,5,12704,12673,31,flow,post1,post2,SUD2+_F0,SUD0_F2+,6,0,6,0,FALSE
all,All,Female,F10,F10 (Alcohol),18-25,18-25,5,12704,12673,31,flow,post1,post2,SUD2+_F0,SUD1_F1,8,0,8,0,FALSE
all,All,Female,F10,F10 (Alcohol),18-25,18-25,5,12704,12673,31,flow,post1,post2,SUD2+_F0,SUD2+_F2+,6,0,6,0,FALSE
all,All,Female,F10,F10 (Alcohol),18-25,18-25,5,12704,12673,31,flow,post1,post2,SUD2+_F1,SUD2+_F0,5,0,5,0,FALSE
all,All,Female,F11,F11 (Opioids),all,All ages,5,1380,1263,117,flow,pre,index,No visit,SUD1_F2+,7,0,7,0,FALSE
all,All,Female,F11,F11 (Opioids),all,All ages,5,1380,1263,117,flow,pre,index,SUD0_F1,SUD2+_F0,9,2,7,22.2,TRUE
all,All,Female,F11,F11 (Opioids),all,All ages,5,1380,1263,117,flow,index,post1,SUD1_F1,SUD2+_F1,8,2,6,25,TRUE
all,All,Female,F11,F11 (Opioids),all,All ages,5,1380,1263,117,flow,index,post1,SUD1_F2+,No visit,7,0,7,0,FALSE
all,All,Female,F11,F11 (Opioids),all,All ages,5,1380,1263,117,flow,index,post1,SUD2+_F0,SUD0_F1,5,2,3,40,TRUE
all,All,Female,F11,F11 (Opioids),all,All ages,5,1380,1263,117,flow,post1,post2,No visit,SUD0_F2+,5,2,3,40,TRUE
all,All,Female,F11,F11 (Opioids),all,All ages,5,1380,1263,117,flow,post1,post2,No visit,SUD1_F2+,6,0,6,0,FALSE
all,All,Female,F11,F11 (Opioids),all,All ages,5,1380,1263,117,flow,post1,post2,No visit,SUD2+_F0,8,0,8,0,FALSE
all,All,Female,F11,F11 (Opioids),all,All ages,5,1380,1263,117,flow,post1,post2,SUD0_F1,SUD1_F0,5,1,4,20,TRUE
all,All,Female,F11,F11 (Opioids),all,All ages,5,1380,1263,117,flow,post1,post2,SUD0_F1,SUD1_F1,6,3,3,50,TRUE
all,All,Female,F11,F11 (Opioids),all,All ages,5,1380,1263,117,flow,post1,post2,SUD0_F2+,SUD1_F2+,8,2,6,25,TRUE
all,All,Female,F11,F11 (Opioids),all,All ages,5,1380,1263,117,flow,post1,post2,SUD1_F0,SUD2+_F1,6,2,4,33.3,TRUE
all,All,Female,F11,F11 (Opioids),all,All ages,5,1380,1263,117,flow,post1,post2,SUD1_F1,SUD0_F1,5,2,3,40,TRUE
all,All,Female,F11,F11 (Opioids),all,All ages,5,1380,1263,117,flow,post1,post2,SUD1_F1,SUD0_F2+,7,2,5,28.6,TRUE
all,All,Female,F11,F11 (Opioids),all,All ages,5,1380,1263,117,flow,post1,post2,SUD1_F1,SUD2+_F1,6,0,6,0,FALSE
all,All,Female,F11,F11 (Opioids),all,All ages,5,1380,1263,117,flow,post1,post2,SUD1_F1,SUD2+_F2+,5,1,4,20,TRUE
all,All,Female,F11,F11 (Opioids),all,All ages,5,1380,1263,117,flow,post1,post2,SUD1_F2+,SUD1_F1,5,0,5,0,FALSE
all,All,Female,F11,F11 (Opioids),all,All ages,5,1380,1263,117,flow,post1,post2,SUD2+_F0,SUD2+_F1,9,2,7,22.2,TRUE
all,All,Female,F11,F11 (Opioids),all,All ages,5,1380,1263,117,flow,post1,post2,SUD2+_F1,SUD0_F1,6,1,5,16.7,TRUE
all,All,Female,F11,F11 (Opioids),all,All ages,5,1380,1263,117,flow,post1,post2,SUD2+_F1,SUD1_F0,5,0,5,0,FALSE
all,All,Female,F11,F11 (Opioids),all,All ages,5,1380,1263,117,flow,post1,post2,SUD2+_F1,SUD1_F1,6,0,6,0,FALSE
all,All,Female,F11,F11 (Opioids),all,All ages,5,1380,1263,117,flow,post1,post2,SUD2+_F1,SUD2+_F1,5,2,3,40,TRUE
all,All,Female,F11,F11 (Opioids),all,All ages,5,1380,1263,117,flow,post1,post2,SUD2+_F1,SUD2+_F2+,5,0,5,0,FALSE
all,All,Female,F11,F11 (Opioids),all,All ages,5,1380,1263,117,flow,post1,post2,SUD2+_F2+,No visit,8,0,8,0,FALSE
all,All,Female,F11,F11 (Opioids),all,All ages,5,1380,1263,117,flow,post1,post2,SUD2+_F2+,SUD0_F1,5,1,4,20,TRUE
all,All,Female,F11,F11 (Opioids),all,All ages,5,1380,1263,117,flow,post1,post2,SUD2+_F2+,SUD1_F0,5,1,4,20,TRUE
all,All,Female,F11,F11 (Opioids),all,All ages,5,1380,1263,117,flow,post1,post2,SUD2+_F2+,SUD1_F2+,9,1,8,11.1,TRUE
all,All,Female,F11,F11 (Opioids),18-25,18-25,5,1166,1028,138,flow,pre,index,No visit,SUD1_F2+,7,0,7,0,FALSE
all,All,Female,F11,F11 (Opioids),18-25,18-25,5,1166,1028,138,flow,pre,index,SUD0_F1,SUD2+_F0,5,0,5,0,FALSE
all,All,Female,F11,F11 (Opioids),18-25,18-25,5,1166,1028,138,flow,pre,index,SUD0_F2+,SUD2+_F0,6,0,6,0,FALSE
all,All,Female,F11,F11 (Opioids),18-25,18-25,5,1166,1028,138,flow,index,post1,SUD1_F1,SUD1_F0,9,0,9,0,FALSE
all,All,Female,F11,F11 (Opioids),18-25,18-25,5,1166,1028,138,flow,index,post1,SUD1_F1,SUD2+_F1,6,0,6,0,FALSE
all,All,Female,F11,F11 (Opioids),18-25,18-25,5,1166,1028,138,flow,index,post1,SUD1_F1,SUD2+_F2+,9,0,9,0,FALSE
all,All,Female,F11,F11 (Opioids),18-25,18-25,5,1166,1028,138,flow,index,post1,SUD1_F2+,No visit,7,0,7,0,FALSE
all,All,Female,F11,F11 (Opioids),18-25,18-25,5,1166,1028,138,flow,index,post1,SUD1_F2+,SUD2+_F2+,8,0,8,0,FALSE
all,All,Female,F11,F11 (Opioids),18-25,18-25,5,1166,1028,138,flow,index,post1,SUD2+_F0,SUD1_F1,8,0,8,0,FALSE
all,All,Female,F11,F11 (Opioids),18-25,18-25,5,1166,1028,138,flow,index,post1,SUD2+_F0,SUD2+_F1,7,0,7,0,FALSE
all,All,Female,F11,F11 (Opioids),18-25,18-25,5,1166,1028,138,flow,index,post1,SUD2+_F0,SUD2+_F2+,7,0,7,0,FALSE
all,All,Female,F11,F11 (Opioids),18-25,18-25,5,1166,1028,138,flow,post1,post2,No visit,SUD1_F1,8,0,8,0,FALSE
all,All,Female,F11,F11 (Opioids),18-25,18-25,5,1166,1028,138,flow,post1,post2,No visit,SUD1_F2+,6,0,6,0,FALSE
all,All,Female,F11,F11 (Opioids),18-25,18-25,5,1166,1028,138,flow,post1,post2,No visit,SUD2+_F0,8,0,8,0,FALSE
all,All,Female,F11,F11 (Opioids),18-25,18-25,5,1166,1028,138,flow,post1,post2,SUD0_F2+,SUD1_F2+,6,0,6,0,FALSE
all,All,Female,F11,F11 (Opioids),18-25,18-25,5,1166,1028,138,flow,post1,post2,SUD1_F0,SUD0_F1,9,0,9,0,FALSE
all,All,Female,F11,F11 (Opioids),18-25,18-25,5,1166,1028,138,flow,post1,post2,SUD1_F1,SUD0_F2+,5,0,5,0,FALSE
all,All,Female,F11,F11 (Opioids),18-25,18-25,5,1166,1028,138,flow,post1,post2,SUD1_F1,SUD1_F2+,9,0,9,0,FALSE
all,All,Female,F11,F11 (Opioids),18-25,18-25,5,1166,1028,138,flow,post1,post2,SUD1_F1,SUD2+_F1,6,0,6,0,FALSE
all,All,Female,F11,F11 (Opioids),18-25,18-25,5,1166,1028,138,flow,post1,post2,SUD1_F2+,SUD1_F1,5,0,5,0,FALSE
all,All,Female,F11,F11 (Opioids),18-25,18-25,5,1166,1028,138,flow,post1,post2,SUD2+_F0,SUD2+_F1,7,0,7,0,FALSE
all,All,Female,F11,F11 (Opioids),18-25,18-25,5,1166,1028,138,flow,post1,post2,SUD2+_F1,SUD0_F1,5,0,5,0,FALSE
all,All,Female,F11,F11 (Opioids),18-25,18-25,5,1166,1028,138,flow,post1,post2,SUD2+_F1,SUD1_F0,5,0,5,0,FALSE
all,All,Female,F11,F11 (Opioids),18-25,18-25,5,1166,1028,138,flow,post1,post2,SUD2+_F1,SUD1_F1,6,0,6,0,FALSE
all,All,Female,F11,F11 (Opioids),18-25,18-25,5,1166,1028,138,flow,post1,post2,SUD2+_F1,SUD2+_F2+,5,0,5,0,FALSE
all,All,Female,F11,F11 (Opioids),18-25,18-25,5,1166,1028,138,flow,post1,post2,SUD2+_F2+,No visit,8,0,8,0,FALSE
all,All,Female,F11,F11 (Opioids),18-25,18-25,5,1166,1028,138,flow,post1,post2,SUD2+_F2+,SUD1_F2+,8,0,8,0,FALSE
all,All,Female,F12,F12 (Cannabis),all,All ages,5,3575,3511,64,flow,index,post1,SUD1_F1,SUD2+_F0,8,0,8,0,FALSE
all,All,Female,F12,F12 (Cannabis),all,All ages,5,3575,3511,64,flow,index,post1,SUD1_F2+,SUD2+_F1,6,2,4,33.3,TRUE
all,All,Female,F12,F12 (Cannabis),all,All ages,5,3575,3511,64,flow,index,post1,SUD2+_F1,SUD0_F2+,7,4,3,57.1,TRUE
all,All,Female,F12,F12 (Cannabis),all,All ages,5,3575,3511,64,flow,index,post1,SUD2+_F1,SUD2+_F1,9,4,5,44.4,TRUE
all,All,Female,F12,F12 (Cannabis),all,All ages,5,3575,3511,64,flow,index,post1,SUD2+_F1,SUD2+_F2+,6,1,5,16.7,TRUE
all,All,Female,F12,F12 (Cannabis),all,All ages,5,3575,3511,64,flow,post1,post2,No visit,SUD2+_F1,6,2,4,33.3,TRUE
all,All,Female,F12,F12 (Cannabis),all,All ages,5,3575,3511,64,flow,post1,post2,SUD0_F1,SUD1_F0,6,4,2,66.7,TRUE
all,All,Female,F12,F12 (Cannabis),all,All ages,5,3575,3511,64,flow,post1,post2,SUD1_F2+,SUD2+_F1,9,5,4,55.6,TRUE
all,All,Female,F12,F12 (Cannabis),all,All ages,5,3575,3511,64,flow,post1,post2,SUD2+_F0,SUD0_F2+,5,0,5,0,FALSE
all,All,Female,F12,F12 (Cannabis),all,All ages,5,3575,3511,64,flow,post1,post2,SUD2+_F0,SUD1_F1,9,5,4,55.6,TRUE
all,All,Female,F12,F12 (Cannabis),all,All ages,5,3575,3511,64,flow,post1,post2,SUD2+_F0,SUD1_F2+,5,3,2,60,TRUE
all,All,Female,F12,F12 (Cannabis),all,All ages,5,3575,3511,64,flow,post1,post2,SUD2+_F0,SUD2+_F1,9,5,4,55.6,TRUE
all,All,Female,F12,F12 (Cannabis),all,All ages,5,3575,3511,64,flow,post1,post2,SUD2+_F1,SUD1_F0,8,5,3,62.5,TRUE
all,All,Female,F12,F12 (Cannabis),all,All ages,5,3575,3511,64,flow,post1,post2,SUD2+_F1,SUD1_F2+,8,1,7,12.5,TRUE
all,All,Female,F12,F12 (Cannabis),all,All ages,5,3575,3511,64,flow,post1,post2,SUD2+_F1,SUD2+_F0,9,6,3,66.7,TRUE
all,All,Female,F12,F12 (Cannabis),all,All ages,5,3575,3511,64,flow,post1,post2,SUD2+_F1,SUD2+_F2+,6,2,4,33.3,TRUE
all,All,Female,F12,F12 (Cannabis),all,All ages,5,3575,3511,64,flow,post1,post2,SUD2+_F2+,SUD2+_F1,8,3,5,37.5,TRUE
all,All,Female,F12,F12 (Cannabis),18-25,18-25,5,2160,2075,85,flow,index,post1,SUD1_F1,SUD2+_F0,5,0,5,0,FALSE
all,All,Female,F12,F12 (Cannabis),18-25,18-25,5,2160,2075,85,flow,index,post1,SUD2+_F0,SUD1_F1,8,0,8,0,FALSE
all,All,Female,F12,F12 (Cannabis),18-25,18-25,5,2160,2075,85,flow,index,post1,SUD2+_F0,SUD2+_F1,8,0,8,0,FALSE
all,All,Female,F12,F12 (Cannabis),18-25,18-25,5,2160,2075,85,flow,index,post1,SUD2+_F1,SUD0_F1,8,0,8,0,FALSE
all,All,Female,F12,F12 (Cannabis),18-25,18-25,5,2160,2075,85,flow,index,post1,SUD2+_F1,SUD1_F1,5,0,5,0,FALSE
all,All,Female,F12,F12 (Cannabis),18-25,18-25,5,2160,2075,85,flow,index,post1,SUD2+_F1,SUD1_F2+,8,0,8,0,FALSE
all,All,Female,F12,F12 (Cannabis),18-25,18-25,5,2160,2075,85,flow,index,post1,SUD2+_F1,SUD2+_F2+,5,0,5,0,FALSE
all,All,Female,F12,F12 (Cannabis),18-25,18-25,5,2160,2075,85,flow,post1,post2,No visit,SUD1_F2+,9,0,9,0,FALSE
all,All,Female,F12,F12 (Cannabis),18-25,18-25,5,2160,2075,85,flow,post1,post2,No visit,SUD2+_F0,8,0,8,0,FALSE
all,All,Female,F12,F12 (Cannabis),18-25,18-25,5,2160,2075,85,flow,post1,post2,SUD0_F2+,SUD2+_F2+,6,0,6,0,FALSE
all,All,Female,F12,F12 (Cannabis),18-25,18-25,5,2160,2075,85,flow,post1,post2,SUD1_F0,SUD0_F2+,8,0,8,0,FALSE
all,All,Female,F12,F12 (Cannabis),18-25,18-25,5,2160,2075,85,flow,post1,post2,SUD1_F0,SUD2+_F0,5,0,5,0,FALSE
all,All,Female,F12,F12 (Cannabis),18-25,18-25,5,2160,2075,85,flow,post1,post2,SUD1_F0,SUD2+_F1,6,0,6,0,FALSE
all,All,Female,F12,F12 (Cannabis),18-25,18-25,5,2160,2075,85,flow,post1,post2,SUD1_F1,SUD2+_F1,8,0,8,0,FALSE
all,All,Female,F12,F12 (Cannabis),18-25,18-25,5,2160,2075,85,flow,post1,post2,SUD2+_F0,SUD0_F1,5,0,5,0,FALSE
all,All,Female,F12,F12 (Cannabis),18-25,18-25,5,2160,2075,85,flow,post1,post2,SUD2+_F0,SUD0_F2+,5,0,5,0,FALSE
all,All,Female,F12,F12 (Cannabis),18-25,18-25,5,2160,2075,85,flow,post1,post2,SUD2+_F0,SUD1_F0,8,0,8,0,FALSE
all,All,Female,F12,F12 (Cannabis),18-25,18-25,5,2160,2075,85,flow,post1,post2,SUD2+_F1,SUD0_F1,9,0,9,0,FALSE
all,All,Female,F12,F12 (Cannabis),18-25,18-25,5,2160,2075,85,flow,post1,post2,SUD2+_F1,SUD1_F2+,5,0,5,0,FALSE
all,All,Female,F12,F12 (Cannabis),18-25,18-25,5,2160,2075,85,flow,post1,post2,SUD2+_F1,SUD2+_F1,7,0,7,0,FALSE
all,All,Female,F12,F12 (Cannabis),18-25,18-25,5,2160,2075,85,flow,post1,post2,SUD2+_F2+,SUD0_F1,9,0,9,0,FALSE
all,All,Female,F12,F12 (Cannabis),18-25,18-25,5,2160,2075,85,flow,post1,post2,SUD2+_F2+,SUD1_F0,7,0,7,0,FALSE
all,All,Female,F12,F12 (Cannabis),18-25,18-25,5,2160,2075,85,flow,post1,post2,SUD2+_F2+,SUD2+_F1,5,0,5,0,FALSE
all,All,Female,F13,F13 (Sedatives/Hypnotics),all,All ages,5,3456,3342,114,stratum,NA,index,NA,SUD2+_F2+,7,0,7,0,FALSE
all,All,Female,F13,F13 (Sedatives/Hypnotics),all,All ages,5,3456,3342,114,flow,pre,index,SUD0_F1,SUD2+_F1,6,0,6,0,FALSE
all,All,Female,F13,F13 (Sedatives/Hypnotics),all,All ages,5,3456,3342,114,flow,pre,index,SUD0_F2+,SUD2+_F1,9,1,8,11.1,TRUE
all,All,Female,F13,F13 (Sedatives/Hypnotics),all,All ages,5,3456,3342,114,flow,pre,index,SUD0_F2+,SUD2+_F2+,7,0,7,0,FALSE
all,All,Female,F13,F13 (Sedatives/Hypnotics),all,All ages,5,3456,3342,114,flow,index,post1,SUD1_F1,SUD2+_F1,9,2,7,22.2,TRUE
all,All,Female,F13,F13 (Sedatives/Hypnotics),all,All ages,5,3456,3342,114,flow,index,post1,SUD2+_F0,SUD2+_F1,5,1,4,20,TRUE
all,All,Female,F13,F13 (Sedatives/Hypnotics),all,All ages,5,3456,3342,114,flow,index,post1,SUD2+_F1,No visit,8,1,7,12.5,TRUE
all,All,Female,F13,F13 (Sedatives/Hypnotics),all,All ages,5,3456,3342,114,flow,index,post1,SUD2+_F1,SUD0_F1,8,1,7,12.5,TRUE
all,All,Female,F13,F13 (Sedatives/Hypnotics),all,All ages,5,3456,3342,114,flow,index,post1,SUD2+_F1,SUD0_F2+,6,1,5,16.7,TRUE
all,All,Female,F13,F13 (Sedatives/Hypnotics),all,All ages,5,3456,3342,114,flow,index,post1,SUD2+_F1,SUD1_F2+,5,1,4,20,TRUE
all,All,Female,F13,F13 (Sedatives/Hypnotics),all,All ages,5,3456,3342,114,flow,index,post1,SUD2+_F2+,SUD1_F2+,7,0,7,0,FALSE
all,All,Female,F13,F13 (Sedatives/Hypnotics),all,All ages,5,3456,3342,114,flow,post1,post2,No visit,SUD1_F2+,7,2,5,28.6,TRUE
all,All,Female,F13,F13 (Sedatives/Hypnotics),all,All ages,5,3456,3342,114,flow,post1,post2,No visit,SUD2+_F1,5,2,3,40,TRUE
all,All,Female,F13,F13 (Sedatives/Hypnotics),all,All ages,5,3456,3342,114,flow,post1,post2,SUD0_F1,SUD1_F0,9,2,7,22.2,TRUE
all,All,Female,F13,F13 (Sedatives/Hypnotics),all,All ages,5,3456,3342,114,flow,post1,post2,SUD1_F0,SUD1_F1,6,2,4,33.3,TRUE
all,All,Female,F13,F13 (Sedatives/Hypnotics),all,All ages,5,3456,3342,114,flow,post1,post2,SUD1_F0,SUD2+_F1,5,1,4,20,TRUE
all,All,Female,F13,F13 (Sedatives/Hypnotics),all,All ages,5,3456,3342,114,flow,post1,post2,SUD1_F1,SUD1_F0,5,1,4,20,TRUE
all,All,Female,F13,F13 (Sedatives/Hypnotics),all,All ages,5,3456,3342,114,flow,post1,post2,SUD1_F1,SUD1_F1,8,1,7,12.5,TRUE
